Country,EdLevel,YearsCodePro,Employment,Salary
9,1,4,2,49956.0
9,1,4,0,49956.0
9,1,4,1,49956.0
9,1,4,4,49956.0
4,7,10,2,59720.0
10,4,6,2,65053.0
8,3,11,2,124103.0
10,3,12,2,42657.0
8,3,9,0,40608.0
8,3,9,1,40608.0
8,3,9,4,40608.0
12,1,9,2,79153.0
8,1,3,2,15564.0
8,3,6,2,811224.0
8,1,8,2,4188.0
4,4,23,2,74651.0
11,1,8,2,76184.0
4,3,8,2,92780.0
7,1,1,2,38388.0
8,4,7,2,516648.0
8,3,2,2,9012.0
4,1,16,2,78916.0
4,1,16,0,78916.0
4,1,16,1,78916.0
4,1,16,4,78916.0
8,1,5,2,71904.0
4,1,6,2,665460.0
11,3,2,2,51192.0
8,1,3,2,42228.0
8,1,10,2,38388.0
8,1,10,0,38388.0
8,1,10,1,38388.0
8,1,10,4,38388.0
8,1,0,2,20892.0
0,1,6,0,120311.0
0,1,6,1,120311.0
0,1,6,4,120311.0
8,1,6,2,37932.0
13,1,3,2,111300.0
8,7,2,2,37404.0
8,0,3,2,48108.0
12,2,8,2,59050.0
4,7,3,2,36852.0
8,2,30,2,155129.0
8,2,11,2,122.0
4,7,28,2,89580.0
8,1,2,2,12792.0
8,4,17,2,7512.0
8,4,17,0,7512.0
8,4,17,1,7512.0
8,4,17,4,7512.0
9,1,7,2,58738.0
4,3,9,2,69318.0
8,1,13,2,95979.0
8,4,2,2,23040.0
3,6,18,2,90647.0
9,3,12,2,41628.0
4,3,10,3,69318.0
8,1,13,2,76788.0
13,1,5,2,175000.0
8,1,1,2,51853.0
3,3,24,2,56521.0
8,4,12,2,51768.0
8,3,9,2,66912.0
2,1,5,2,150169.0
8,3,1,2,10392.0
12,2,34,0,22615.0
12,2,34,1,22615.0
12,2,34,4,22615.0
8,1,0,2,3600.0
4,7,22,0,98112.0
4,7,22,1,98112.0
4,7,22,4,98112.0
8,1,8,0,44100.0
8,1,8,1,44100.0
8,1,8,4,44100.0
8,1,8,3,44100.0
8,1,1,2,53322.0
8,1,6,0,178524.0
8,1,6,1,178524.0
8,1,6,4,178524.0
11,4,9,2,73140.0
10,3,7,2,43724.0
8,3,17,0,97068.0
8,3,17,1,97068.0
8,3,17,4,97068.0
8,1,7,2,60000.0
3,1,3,2,39458.0
4,3,20,2,95979.0
5,1,8,2,773832.0
7,1,10,2,66540.0
9,1,22,0,235872.0
9,1,22,1,235872.0
9,1,22,4,235872.0
4,1,9,2,79983.0
8,1,15,0,90647.0
8,1,15,1,90647.0
8,1,15,4,90647.0
3,3,6,2,127972.0
4,4,15,2,63986.0
8,1,2,2,10944.0
3,1,7,2,37325.0
4,3,9,2,85315.0
8,1,7,2,91368.0
8,1,7,0,91368.0
8,1,7,1,91368.0
8,1,7,4,91368.0
4,4,16,2,57588.0
5,1,8,2,19346.0
6,3,3,2,29860.0
3,3,1,2,39991.0
8,1,3,2,9192.0
8,1,3,0,9192.0
8,1,3,1,9192.0
8,1,3,4,9192.0
7,3,4,2,52464.0
8,1,5,2,21792.0
9,1,4,2,36072.0
12,2,38,2,87948.0
8,3,7,2,48732.0
4,4,40,2,55455.0
4,1,8,2,67186.0
12,1,11,2,103024.0
12,2,50,2,75384.0
12,4,37,0,157050.0
12,4,37,1,157050.0
12,4,37,4,157050.0
4,1,6,2,1126152.0
4,4,17,2,111176.0
4,4,17,0,111176.0
4,4,17,1,111176.0
4,4,17,4,111176.0
3,3,13,2,550284.0
4,3,10,2,84249.0
9,1,8,2,38856.0
9,1,8,0,38856.0
9,1,8,1,38856.0
9,1,8,4,38856.0
13,1,29,2,150000.0
8,1,9,2,14400.0
8,1,9,0,14400.0
8,1,9,1,14400.0
8,1,9,4,14400.0
4,3,7,2,72948.0
8,7,20,0,62352.0
8,7,20,1,62352.0
8,7,20,4,62352.0
8,3,10,2,63984.0
8,3,10,0,63984.0
8,3,10,1,63984.0
8,3,10,4,63984.0
8,1,3,2,12000.0
4,1,2,2,70385.0
8,1,9,2,33252.0
0,4,25,0,88464.0
0,4,25,1,88464.0
0,4,25,4,88464.0
4,3,8,2,101312.0
4,1,4,2,59508.0
8,1,2,2,13200.0
7,3,3,2,55455.0
12,4,8,2,37692.0
9,3,12,2,41628.0
3,3,15,2,65053.0
12,1,6,2,81666.0
5,3,1,2,30948.0
8,4,5,0,47928.0
8,4,5,1,47928.0
8,4,5,4,47928.0
8,4,1,2,7932.0
8,2,20,2,63984.0
6,3,2,2,294336.0
3,1,3,2,34126.0
4,7,20,2,92780.0
8,3,3,0,20472.0
8,3,3,1,20472.0
8,3,3,4,20472.0
8,4,0,2,4212.0
8,1,1,2,7212.0
8,3,35,0,186155.0
8,3,35,1,186155.0
8,3,35,4,186155.0
3,1,4,2,31992.0
3,1,4,0,31992.0
3,1,4,1,31992.0
3,1,4,4,31992.0
8,1,20,2,24312.0
8,4,1,2,4656.0
8,7,13,2,64128.0
12,4,5,2,45230.0
8,4,7,2,75708.0
3,4,2,2,26880.0
3,3,3,2,34126.0
12,1,13,2,126896.0
8,4,6,2,139269.0
4,1,12,2,79983.0
8,3,14,2,36505.0
11,3,5,2,56076.0
5,1,11,2,25794.0
8,1,1,2,4644.0
12,4,20,0,125639.0
12,4,20,1,125639.0
12,4,20,4,125639.0
12,1,1,2,35179.0
10,7,5,2,19200.0
4,3,15,2,1599660.0
8,1,14,2,90647.0
8,4,5,2,2904.0
10,1,12,2,703848.0
8,1,10,2,74220.0
8,1,7,2,44796.0
8,1,2,2,44796.0
11,2,8,2,203157.0
12,1,8,2,59050.0
4,4,16,2,63986.0
4,4,16,0,63986.0
4,4,16,1,63986.0
4,4,16,4,63986.0
8,2,1,2,20712.0
4,7,7,2,42871.0
8,1,10,2,51192.0
8,1,10,0,51192.0
8,1,10,1,51192.0
8,1,10,4,51192.0
8,3,8,2,73584.0
11,3,3,2,56076.0
10,3,2,2,41058.0
8,1,2,2,51033.0
12,1,5,2,125639.0
8,1,0,2,24204.0
12,3,8,2,81666.0
12,3,8,0,81666.0
12,3,8,1,81666.0
12,3,8,4,81666.0
8,1,5,2,42000.0
7,3,31,0,127968.0
7,3,31,1,127968.0
7,3,31,4,127968.0
12,1,7,2,87948.0
8,0,14,0,29088.0
8,0,14,1,29088.0
8,0,14,4,29088.0
12,1,31,2,90496.0
8,0,1,2,19200.0
4,1,2,2,38392.0
6,1,8,2,767832.0
4,7,14,2,57588.0
8,1,1,2,1054884.0
8,4,6,2,17916.0
6,4,3,0,25596.0
6,4,3,1,25596.0
6,4,3,4,25596.0
4,2,11,2,79983.0
8,1,0,2,30708.0
6,4,22,0,106644.0
6,4,22,1,106644.0
6,4,22,4,106644.0
3,3,5,2,25596.0
6,4,3,2,42657.0
8,3,8,2,2708.0
8,1,16,0,155129.0
8,1,16,1,155129.0
8,1,16,4,155129.0
7,1,17,2,92780.0
11,4,4,2,51297.0
8,0,4,2,2820.0
8,0,4,0,2820.0
8,0,4,1,2820.0
8,0,4,4,2820.0
6,0,3,2,15360.0
12,4,3,2,56538.0
8,1,2,2,37404.0
8,3,4,2,28261.0
10,0,1,2,29860.0
8,4,10,2,20808.0
5,1,4,0,2321.0
5,1,4,1,2321.0
5,1,4,4,2321.0
8,1,1,2,37313.0
9,3,12,2,49719.0
8,1,10,2,1105020.0
8,3,6,2,49056.0
8,3,3,2,41556.0
5,1,5,2,25794.0
12,1,30,2,90460.0
7,3,1,2,63986.0
5,1,4,2,16122.0
7,1,8,2,36468.0
7,3,14,2,127972.0
8,3,8,2,74651.0
5,1,3,2,9286.0
5,1,3,0,9286.0
5,1,3,1,9286.0
5,1,3,4,9286.0
8,1,7,2,47990.0
4,4,23,2,35832.0
7,1,8,2,57588.0
4,7,3,2,35832.0
8,4,1,3,25596.0
8,3,8,3,24948.0
9,3,12,0,51336.0
9,3,12,1,51336.0
9,3,12,4,51336.0
11,2,13,2,115800.0
5,1,10,2,32243.0
8,6,12,2,82964.0
10,1,22,2,61853.0
8,1,4,2,40560.0
11,1,25,2,82884.0
8,1,7,2,93078.0
5,1,1,2,21925.0
8,1,30,2,137652.0
7,3,17,2,4798968.0
8,3,3,2,18048.0
10,3,6,2,47990.0
10,3,6,0,47990.0
10,3,6,1,47990.0
10,3,6,4,47990.0
8,7,25,2,157731.0
9,4,15,0,972588.0
9,4,15,1,972588.0
9,4,15,4,972588.0
12,1,9,2,115588.0
8,1,6,2,47352.0
8,1,2,2,51252.0
4,4,10,0,42657.0
4,4,10,1,42657.0
4,4,10,4,42657.0
9,4,12,2,55500.0
8,1,2,2,39600.0
12,1,5,2,57920.0
12,4,11,2,51512.0
6,3,4,2,31993.0
8,3,8,2,324.0
13,1,3,2,100000.0
2,4,29,2,83550.0
5,1,8,2,90281.0
8,1,2,2,748.0
8,4,7,0,37404.0
8,4,7,1,37404.0
8,4,7,4,37404.0
8,4,7,3,37404.0
8,3,6,2,3451.0
8,3,6,0,3451.0
8,3,6,1,3451.0
8,3,6,4,3451.0
11,4,7,2,56076.0
4,3,15,2,79983.0
13,1,9,2,171000.0
4,7,8,2,63986.0
8,1,15,2,49176.0
8,1,15,0,49176.0
8,1,15,1,49176.0
8,1,15,4,49176.0
8,1,2,2,54683.0
8,1,27,2,106964.0
8,5,0,2,4164.0
12,3,4,2,69102.0
8,1,4,2,6732.0
12,1,9,2,69102.0
5,1,10,2,32243.0
8,4,2,2,3792.0
12,0,3,2,86691.0
9,3,2,2,22200.0
5,1,5,0,45000.0
5,1,5,1,45000.0
5,1,5,4,45000.0
8,7,0,2,17063.0
4,3,9,2,76788.0
8,1,18,2,28261.0
8,1,18,0,28261.0
8,1,18,1,28261.0
8,1,18,4,28261.0
5,3,10,2,61908.0
3,4,3,2,50123.0
3,3,17,3,66119.0
4,1,11,2,47990.0
4,3,6,3,51189.0
13,2,40,2,100000.0
10,3,1,2,383916.0
2,1,8,2,89797.0
8,1,6,2,30348.0
5,3,1,2,3869.0
12,1,5,2,62820.0
4,3,8,2,90647.0
8,1,0,2,15036.0
5,1,6,2,19346.0
4,1,10,2,79983.0
5,1,3,2,7093.0
8,1,2,2,4776.0
4,4,5,2,63986.0
12,1,3,2,50256.0
5,1,3,2,7740.0
8,1,4,2,26184.0
2,1,20,2,124935.0
3,3,1,2,3009.0
10,1,2,2,307128.0
13,1,7,2,125000.0
5,1,2,2,4514.0
12,1,12,2,957372.0
12,1,12,0,957372.0
12,1,12,1,957372.0
12,1,12,4,957372.0
3,3,15,2,57588.0
10,1,6,2,1087764.0
13,0,7,2,120000.0
8,4,17,2,70385.0
5,1,0,2,4644.0
4,3,9,2,51192.0
8,3,7,2,11484.0
8,3,7,0,11484.0
8,3,7,1,11484.0
8,3,7,4,11484.0
8,1,19,2,108060.0
4,6,3,2,27516.0
9,3,5,2,66600.0
9,3,5,0,66600.0
9,3,5,1,66600.0
9,3,5,4,66600.0
8,3,4,2,72000.0
6,1,11,2,396720.0
8,1,7,2,21948.0
12,7,20,2,1473744.0
3,1,20,2,106644.0
4,3,8,2,53748.0
4,3,10,2,55032.0
5,2,1,2,13220.0
0,3,20,2,127388.0
5,1,12,0,38688.0
5,1,12,1,38688.0
5,1,12,4,38688.0
12,4,25,2,60307.0
4,3,10,2,59124.0
1,2,20,2,42372.0
8,3,14,2,38388.0
10,1,4,2,33276.0
12,1,1,2,34676.0
12,1,1,0,34676.0
12,1,1,1,34676.0
12,1,1,4,34676.0
9,1,11,0,69375.0
9,1,11,1,69375.0
9,1,11,4,69375.0
8,3,38,2,96500.0
8,3,14,2,101312.0
8,3,14,0,101312.0
8,3,14,1,101312.0
8,3,14,4,101312.0
8,3,1,2,67104.0
8,1,14,2,69318.0
8,3,11,2,86136.0
0,3,4,2,84925.0
8,1,24,2,102378.0
12,4,2,2,37692.0
9,3,6,2,34692.0
5,3,7,2,39600.0
8,1,6,2,105480.0
12,1,25,2,37692.0
7,1,7,3,54732.0
13,1,20,2,280000.0
12,1,8,2,75384.0
7,3,5,2,95979.0
3,3,6,2,65053.0
3,3,12,2,55455.0
3,3,6,2,40525.0
5,1,9,2,30953.0
8,1,2,2,12000.0
8,1,8,2,101520.0
13,1,5,2,101000.0
12,4,18,2,75384.0
10,3,10,2,58654.0
7,1,9,2,42657.0
6,1,9,0,47990.0
6,1,9,1,47990.0
6,1,9,4,47990.0
3,3,27,2,38388.0
3,3,27,0,38388.0
3,3,27,1,38388.0
3,3,27,4,38388.0
8,1,8,2,1861548.0
6,1,5,2,44790.0
5,4,10,2,25794.0
6,3,12,2,39458.0
3,1,6,2,41591.0
3,1,6,0,41591.0
3,1,6,1,41591.0
3,1,6,4,41591.0
1,6,5,2,29916.0
1,6,5,3,29916.0
8,1,3,2,21862.0
3,3,6,2,63986.0
10,1,0,2,21120.0
5,1,1,2,27084.0
7,3,9,0,38388.0
7,3,9,1,38388.0
7,3,9,4,38388.0
7,3,9,3,38388.0
5,1,2,2,18576.0
4,3,20,2,93633.0
5,1,1,2,7740.0
13,1,25,2,153000.0
8,1,5,2,74472.0
2,3,17,0,156168.0
2,3,17,1,156168.0
2,3,17,4,156168.0
12,1,25,2,93099.0
8,3,15,2,48624.0
3,3,25,2,48624.0
8,6,20,2,18120.0
1,6,3,2,14952.0
2,1,13,2,80427.0
3,1,13,2,60787.0
13,1,3,2,185000.0
13,1,6,2,101000.0
13,1,5,2,135000.0
8,1,2,2,35064.0
13,4,15,2,95000.0
10,3,18,2,819024.0
10,3,18,0,819024.0
10,3,18,1,819024.0
10,3,18,4,819024.0
8,1,7,2,51192.0
5,3,3,2,4176.0
9,1,8,2,38856.0
8,7,21,2,90647.0
11,3,17,2,57288.0
4,1,3,2,14076.0
8,3,9,0,28152.0
8,3,9,1,28152.0
8,3,9,4,28152.0
13,3,5,2,190000.0
8,3,0,2,16632.0
4,1,7,2,73584.0
13,1,4,2,1212000.0
11,3,3,2,48756.0
12,1,10,2,96742.0
8,4,5,2,10524.0
13,0,22,2,110000.0
8,1,9,2,14340.0
8,1,17,2,383686.0
4,1,5,2,53.0
13,3,5,2,105000.0
8,1,6,0,118588.0
8,1,6,1,118588.0
8,1,6,4,118588.0
8,1,3,2,4092.0
9,4,10,0,27756.0
9,4,10,1,27756.0
9,4,10,4,27756.0
2,1,41,2,148360.0
11,7,9,2,67044.0
0,2,17,2,84925.0
13,1,3,2,120000.0
8,2,4,3,113761.0
12,1,25,0,163331.0
12,1,25,1,163331.0
12,1,25,4,163331.0
13,3,32,2,106000.0
9,3,10,2,105577.0
5,1,7,2,20124.0
10,2,13,2,186626.0
9,3,2,2,52728.0
8,6,0,2,12792.0
7,4,5,2,41592.0
7,4,5,0,41592.0
7,4,5,1,41592.0
7,4,5,4,41592.0
4,3,10,2,77317.0
8,3,14,2,42650.0
8,3,14,0,42650.0
8,3,14,1,42650.0
8,3,14,4,42650.0
5,1,3,2,15477.0
13,1,30,2,160000.0
1,1,7,2,72000.0
8,3,3,2,38832.0
8,0,7,2,60312.0
8,0,7,0,60312.0
8,0,7,1,60312.0
8,0,7,4,60312.0
1,1,6,2,24924.0
1,1,6,0,24924.0
1,1,6,1,24924.0
1,1,6,4,24924.0
5,1,0,2,8383.0
4,3,14,2,83182.0
6,4,12,2,26411.0
13,3,12,2,250000.0
12,2,7,2,49920.0
3,3,2,2,531084.0
13,1,22,2,95000.0
8,1,4,2,9768.0
13,1,8,2,180000.0
6,1,10,2,9600.0
3,3,5,2,42648.0
8,1,7,2,59760.0
8,1,7,0,59760.0
8,1,7,1,59760.0
8,1,7,4,59760.0
1,0,3,0,19944.0
1,0,3,1,19944.0
1,0,3,4,19944.0
12,7,15,2,1356900.0
10,1,1,2,345528.0
8,1,4,2,57588.0
9,1,8,2,120000.0
7,1,5,0,122640.0
7,1,5,1,122640.0
7,1,5,4,122640.0
13,3,3,2,90000.0
7,3,9,2,90647.0
10,6,11,2,49056.0
8,1,0,2,19824.0
8,4,7,2,26556.0
8,7,3,2,5244.0
4,7,26,0,255945.0
4,7,26,1,255945.0
4,7,26,4,255945.0
8,1,1,0,2316.0
8,1,1,1,2316.0
8,1,1,4,2316.0
13,1,3,2,69500.0
8,3,1,2,12972.0
8,4,3,2,10332.0
12,1,12,2,66212.0
8,1,5,2,57660.0
13,3,6,2,140000.0
8,1,2,3,15677.0
13,1,10,2,105000.0
13,1,5,2,130000.0
8,4,1,2,4440.0
12,4,8,2,59679.0
6,7,9,2,47990.0
6,7,9,0,47990.0
6,7,9,1,47990.0
6,7,9,4,47990.0
8,1,2,2,16632.0
3,3,17,2,76783.0
4,1,7,2,72518.0
2,3,5,2,132743.0
8,4,5,2,13718.0
8,4,5,0,13718.0
8,4,5,1,13718.0
8,4,5,4,13718.0
3,3,6,2,66119.0
3,3,2,2,47990.0
13,3,14,2,160000.0
13,1,3,2,3750000.0
4,1,4,2,56521.0
4,1,2,2,47990.0
12,3,3,2,69.0
3,3,5,2,50123.0
8,1,2,2,32717.0
3,3,22,0,190000.0
3,3,22,1,190000.0
3,3,22,4,190000.0
5,1,5,2,9028.0
3,4,11,2,55455.0
3,4,11,0,55455.0
3,4,11,1,55455.0
3,4,11,4,55455.0
13,1,18,2,111000.0
8,3,6,2,70380.0
13,4,4,2,84000.0
12,3,10,2,125639.0
1,4,2,2,14952.0
9,4,1,2,18036.0
12,1,37,2,94230.0
12,1,8,2,75384.0
5,1,10,2,42561.0
8,1,2,2,21348.0
7,1,12,2,85315.0
12,1,10,2,84178.0
13,1,2,2,171000.0
2,3,10,2,119469.0
4,3,5,2,115176.0
10,1,13,2,67186.0
7,3,24,0,85315.0
7,3,24,1,85315.0
7,3,24,4,85315.0
7,3,24,3,85315.0
13,1,5,2,100000.0
8,3,4,2,122640.0
8,3,4,0,122640.0
8,3,4,1,122640.0
8,3,4,4,122640.0
13,1,27,2,250000.0
5,1,1,2,9673.0
13,1,12,2,93600.0
12,1,7,2,56538.0
13,4,26,2,155000.0
11,4,2,2,48756.0
9,7,5,2,52728.0
9,7,5,0,52728.0
9,7,5,1,52728.0
9,7,5,4,52728.0
8,1,2,2,49193.0
8,1,4,0,18060.0
8,1,4,1,18060.0
8,1,4,4,18060.0
8,3,4,2,16536.0
13,4,20,2,226700.0
5,1,11,2,51589.0
5,4,2,2,17028.0
8,3,6,2,28476.0
7,1,35,2,70380.0
12,1,5,2,81540.0
8,1,3,2,36000.0
12,1,7,2,75384.0
6,1,17,0,38392.0
6,1,17,1,38392.0
6,1,17,4,38392.0
0,1,4,2,130927.0
13,3,5,2,150000.0
12,4,2,2,43974.0
6,7,1,2,230352.0
8,1,7,2,58500.0
1,1,21,2,29916.0
2,1,11,2,78084.0
13,1,6,2,100000.0
10,0,6,2,38392.0
8,0,8,0,137652.0
8,0,8,1,137652.0
8,0,8,4,137652.0
8,1,5,2,13480.0
8,3,14,2,36828.0
13,4,10,2,103000.0
13,3,3,2,250000.0
13,1,18,2,155000.0
4,3,15,2,95979.0
12,3,3,2,140716.0
9,1,5,2,36072.0
4,5,14,2,95979.0
13,3,18,2,230000.0
8,1,8,2,85104.0
4,3,14,0,57588.0
4,3,14,1,57588.0
4,3,14,4,57588.0
9,1,8,2,88584.0
1,1,1,2,11592.0
4,1,3,2,42657.0
12,1,15,2,36435.0
13,2,10,2,80000.0
13,1,8,2,92500.0
8,7,4,2,79512.0
13,1,2,2,120000.0
4,3,10,2,111976.0
5,1,3,2,64486.0
5,1,3,2,51589.0
13,1,11,2,80000.0
13,1,11,0,80000.0
13,1,11,1,80000.0
13,1,11,4,80000.0
13,7,12,2,300000.0
7,4,4,2,66540.0
7,4,4,0,66540.0
7,4,4,1,66540.0
7,4,4,4,66540.0
8,5,3,0,12468.0
8,5,3,1,12468.0
8,5,3,4,12468.0
13,1,17,2,107000.0
4,1,7,2,47352.0
8,4,12,0,39672.0
8,4,12,1,39672.0
8,4,12,4,39672.0
13,3,9,2,150000.0
13,1,8,2,1920000.0
3,3,4,2,4607004.0
2,1,16,2,171785.0
12,1,10,2,54025.0
3,3,11,2,51189.0
12,1,2,2,31410.0
12,1,2,2,43283.0
8,1,2,2,6504.0
8,7,0,2,25596.0
12,1,21,2,42717.0
13,4,5,2,150000.0
5,1,6,2,10318.0
5,1,6,0,10318.0
5,1,6,1,10318.0
5,1,6,4,10318.0
8,3,16,2,51192.0
8,3,16,0,51192.0
8,3,16,1,51192.0
8,3,16,4,51192.0
4,1,3,2,79983.0
8,2,20,3,42657.0
8,1,2,2,22584.0
8,0,8,2,103248.0
1,0,1,2,9168.0
13,3,11,2,525000.0
4,7,12,2,63986.0
13,3,7,2,140000.0
13,1,36,2,149000.0
8,0,18,2,22980.0
8,0,18,0,22980.0
8,0,18,1,22980.0
8,0,18,4,22980.0
4,2,30,2,117308.0
8,1,6,2,73000.0
8,1,6,0,73000.0
8,1,6,1,73000.0
8,1,6,4,73000.0
7,4,8,2,47990.0
8,4,7,2,81912.0
13,3,9,2,250000.0
12,1,3,2,37692.0
5,1,2,2,1161.0
13,1,0,2,3000000.0
9,3,12,2,33300.0
13,3,3,2,100000.0
13,3,17,2,176000.0
12,1,4,2,100511.0
4,1,5,2,54921.0
13,1,20,2,236000.0
4,3,22,2,111976.0
8,1,3,2,13150.0
3,1,22,0,202623.0
3,1,22,1,202623.0
3,1,22,4,202623.0
6,7,3,2,959796.0
12,4,7,2,57794.0
8,1,22,2,49056.0
8,6,19,2,60000.0
8,6,19,0,60000.0
8,6,19,1,60000.0
8,6,19,4,60000.0
12,1,6,2,94230.0
2,1,8,2,62467.0
8,3,7,2,103248.0
13,1,11,2,230000.0
5,1,3,2,8512.0
13,3,22,2,75000.0
13,1,7,2,77245.0
12,1,7,2,106793.0
4,3,9,2,90647.0
3,3,5,2,69318.0
8,1,7,2,32160.0
8,1,8,2,77952.0
8,4,3,2,4632.0
13,4,8,2,65000.0
7,1,0,2,34548.0
12,1,0,2,31410.0
4,4,24,2,74651.0
3,3,1,2,40956.0
13,4,24,2,110000.0
13,3,4,2,240000.0
13,1,12,2,106000.0
13,2,12,2,140000.0
8,1,1,2,1200.0
13,1,7,2,9000000.0
4,1,12,2,97259.0
1,7,33,0,50000.0
1,7,33,1,50000.0
1,7,33,4,50000.0
13,4,9,2,135000.0
13,1,3,2,101000.0
8,1,20,2,18120.0
6,7,15,2,39458.0
6,7,9,3,22395.0
13,4,3,2,110250.0
3,3,4,2,44796.0
9,1,2,2,41628.0
13,1,6,2,135000.0
13,1,6,0,135000.0
13,1,6,1,135000.0
13,1,6,4,135000.0
8,3,20,2,57204.0
8,3,20,0,57204.0
8,3,20,1,57204.0
8,3,20,4,57204.0
8,4,10,2,42000.0
8,4,10,0,42000.0
8,4,10,1,42000.0
8,4,10,4,42000.0
13,1,5,2,220000.0
13,1,27,2,142610.0
4,3,4,0,2175528.0
4,3,4,1,2175528.0
4,3,4,4,2175528.0
1,3,27,2,37392.0
8,4,6,2,6000.0
8,3,7,2,36372.0
1,1,3,2,74784.0
8,1,4,2,39600.0
1,2,1,2,38640.0
13,3,24,2,160000.0
13,3,24,0,160000.0
13,3,24,1,160000.0
13,3,24,4,160000.0
8,3,5,2,18000.0
13,1,5,2,165000.0
8,4,15,2,10944.0
4,2,9,2,83182.0
2,1,2,2,58563.0
13,3,7,2,165000.0
4,1,8,2,78916.0
13,0,29,2,230000.0
12,3,1,2,50256.0
13,1,14,2,155000.0
13,1,13,2,130000.0
8,4,5,2,24000.0
8,4,27,2,95979.0
13,1,3,2,120000.0
3,2,10,2,128587.0
8,3,5,2,24072.0
8,3,5,0,24072.0
8,3,5,1,24072.0
8,3,5,4,24072.0
10,1,15,2,37325.0
13,4,22,2,160000.0
13,4,6,2,76000.0
1,4,2,2,10387.0
9,3,0,2,19428.0
8,1,6,2,24461.0
9,3,9,2,23592.0
9,3,9,0,23592.0
9,3,9,1,23592.0
9,3,9,4,23592.0
8,3,8,0,23462.0
8,3,8,1,23462.0
8,3,8,4,23462.0
8,1,4,2,9024.0
2,4,9,0,128839.0
2,4,9,1,128839.0
2,4,9,4,128839.0
13,1,1,2,91000.0
13,1,11,2,140000.0
8,1,4,2,477288.0
13,1,3,2,89160.0
3,4,2,2,53322.0
8,4,18,2,62340.0
13,4,14,2,118000.0
12,2,37,2,87948.0
13,1,22,2,2250000.0
13,3,12,2,130000.0
13,3,12,0,130000.0
13,3,12,1,130000.0
13,3,12,4,130000.0
8,6,6,2,24889.0
2,1,22,2,78084.0
13,1,22,2,80000.0
8,4,16,0,57588.0
8,4,16,1,57588.0
8,4,16,4,57588.0
4,3,7,2,82116.0
13,3,7,2,1800000.0
6,3,8,2,537480.0
8,3,5,2,15648.0
5,7,1,2,27852.0
13,3,6,2,115000.0
13,1,10,2,110000.0
13,3,1,2,116000.0
1,4,1,2,15576.0
13,5,2,2,93750.0
8,3,9,2,30708.0
13,1,6,0,130000.0
13,1,6,1,130000.0
13,1,6,4,130000.0
13,1,6,3,130000.0
4,1,10,2,79983.0
8,4,7,2,900000.0
13,1,1,2,80000.0
3,2,1,2,34126.0
9,3,8,0,174132.0
9,3,8,1,174132.0
9,3,8,4,174132.0
13,1,8,2,175000.0
11,3,15,2,82884.0
9,3,2,2,30063.0
4,3,18,2,58654.0
13,1,1,3,20000.0
13,1,2,2,50000.0
4,1,12,2,85315.0
13,2,10,2,380000.0
8,1,9,2,53322.0
13,1,31,2,240000.0
8,1,1,2,30000.0
13,1,0,2,75000.0
8,3,4,2,86088.0
8,1,2,2,396.0
5,1,3,2,55000.0
13,2,15,2,165000.0
8,3,4,2,511884.0
3,3,22,2,42657.0
8,1,17,2,179352.0
2,4,10,2,42946.0
12,0,2,2,41461.0
8,4,5,2,29856.0
8,1,5,2,14076.0
8,1,5,0,14076.0
8,1,5,1,14076.0
8,1,5,4,14076.0
13,1,21,2,168000.0
13,1,15,2,185000.0
13,1,4,2,100580.0
1,4,18,2,17026.0
1,4,18,0,17026.0
1,4,18,1,17026.0
1,4,18,4,17026.0
13,3,20,2,200000.0
13,3,6,2,70000.0
4,2,12,2,95979.0
13,3,9,2,155000.0
13,1,9,2,165000.0
8,6,4,2,14796.0
8,1,8,2,74651.0
13,4,35,2,85000.0
12,3,15,2,125639.0
5,4,16,0,45000.0
5,4,16,1,45000.0
5,4,16,4,45000.0
6,1,12,2,85315.0
6,1,12,0,85315.0
6,1,12,1,85315.0
6,1,12,4,85315.0
4,3,7,3,51192.0
13,1,22,2,166000.0
8,1,2,2,93264.0
13,1,13,2,130000.0
12,1,6,2,58234.0
8,1,8,2,113761.0
13,1,11,2,140000.0
13,4,17,2,175000.0
12,1,31,2,84807.0
8,1,5,2,10920.0
13,3,5,2,230000.0
13,4,2,2,1416000.0
13,4,2,0,1416000.0
13,4,2,1,1416000.0
13,4,2,4,1416000.0
13,4,2,3,1416000.0
13,1,5,2,125000.0
13,2,2,2,250000.0
2,3,15,2,117126.0
2,3,15,0,117126.0
2,3,15,1,117126.0
2,3,15,4,117126.0
8,4,3,2,13128.0
13,1,19,2,150000.0
12,1,7,2,64704.0
8,4,15,2,124447.0
8,3,12,2,83124.0
2,3,12,2,66372.0
4,4,4,2,67186.0
13,3,22,2,136000.0
13,1,16,2,118000.0
1,4,15,2,30408.0
8,1,3,0,7824.0
8,1,3,1,7824.0
8,1,3,4,7824.0
13,1,19,2,180000.0
1,1,6,2,19944.0
8,3,10,2,21048.0
8,1,6,0,80000.0
8,1,6,1,80000.0
8,1,6,4,80000.0
13,1,25,2,190000.0
13,1,6,2,115000.0
13,1,26,2,165000.0
13,1,5,2,96000.0
13,1,6,2,165000.0
13,3,10,2,80000.0
8,2,22,2,44172.0
10,3,28,2,63986.0
13,1,31,2,100000.0
8,1,4,0,10131.0
8,1,4,1,10131.0
8,1,4,4,10131.0
8,4,2,2,37872.0
11,3,7,2,58140.0
13,5,10,3,92000.0
